id,cardNumber,name,cardType,rarity,seriesName,color1,colorRestriction,cost,trait,bp,rp,blockIcon,effect,flavorText,illustrator,image_thumbnail,image_normal,image_hologram_front,createdAt,updatedAt
296a90fb-f69d-4924-9eb7-b1c8f065b1e3,BT1-69,機械ペット・犬,ユニット,C,次元の来訪者,黄,黄1,4,ミッドガン/機械/アニマル,5000,1000,1,,「野良猫！？保安部に通報しなきゃ！！」トワとセツナは駆け出した。どうやらこの都市では野良猫は通報対象らしい。,モト,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/296a90fb-f69d-4924-9eb7-b1c8f065b1e3/C_unitBT1-069.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/296a90fb-f69d-4924-9eb7-b1c8f065b1e3/C_unitBT1-069.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/296a90fb-f69d-4924-9eb7-b1c8f065b1e3/C_unitBT1-069.png,2024-12-11T16:33:17.578Z,2025-03-28T18:09:28.265Z
ececcb65-5f94-4be5-862e-95805e3625da,BT1-70,クオンタム,ユニット,RR,次元の来訪者,黄,黄2,4,トワ/CNP,4000,1000,1,≪ゲージバーン≫（このユニットが減らしたゲージは破棄される）,黒猫のトワが量子の力を身に纏った姿。全身から発する光で相手を惑わせる。,株式会社アイラボ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/ececcb65-5f94-4be5-862e-95805e3625da/RR_unitBT1-070.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/ececcb65-5f94-4be5-862e-95805e3625da/RR_unitBT1-070.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/ececcb65-5f94-4be5-862e-95805e3625da/RR_unitBT1-070.png,2024-12-11T16:33:17.888Z,2025-03-28T18:09:28.265Z
71cb3885-e4ea-4ad3-8979-5297d0350742,BT1-70,クオンタム,ユニット,P-RR,次元の来訪者,黄,黄2,4,トワ/CNP,4000,1000,1,≪ゲージバーン≫（このユニットが減らしたゲージは破棄される）,黒猫のトワが量子の力を身に纏った姿。全身から発する光で相手を惑わせる。,山田,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/71cb3885-e4ea-4ad3-8979-5297d0350742/P_RR_unitBT1-070.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/71cb3885-e4ea-4ad3-8979-5297d0350742/P_RR_unitBT1-070.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/71cb3885-e4ea-4ad3-8979-5297d0350742/P_RR_unitBT1-070.png,2024-12-11T16:33:42.471Z,2025-03-28T18:09:28.265Z
273a3db8-8761-47a7-85da-e326f5afa111,BT1-71,式神・狐,ユニット,C,次元の来訪者,黄,ー,4,セイドウ/式神,4000,1000,1,【自分のターン終了時】このユニットが制圧中なら、≪レイキ回復1≫（自分のレイキ1枚をアクティブにする）。,狐を模した形代で召喚した式神。テンシュのお気に入り。,流セイヤ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/273a3db8-8761-47a7-85da-e326f5afa111/C_unitBT1-071.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/273a3db8-8761-47a7-85da-e326f5afa111/C_unitBT1-071.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/273a3db8-8761-47a7-85da-e326f5afa111/C_unitBT1-071.png,2024-12-11T16:33:18.188Z,2025-03-28T18:09:28.265Z
e9f1713a-98d5-4f0e-ae68-68725241d4fd,BT1-72,大型機兵,ユニット,C,次元の来訪者,黄,黄1,5,ミッドガン/トゥルーリア学派/機械,6000,1000,1,,学派が表面上は「防衛用兵器」として制作していた巨大な機兵。,小山内えのん,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/e9f1713a-98d5-4f0e-ae68-68725241d4fd/C_unitBT1-072.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/e9f1713a-98d5-4f0e-ae68-68725241d4fd/C_unitBT1-072.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/e9f1713a-98d5-4f0e-ae68-68725241d4fd/C_unitBT1-072.png,2024-12-11T16:33:18.498Z,2025-03-28T18:09:28.265Z
da5da4fd-3009-4a2d-9654-77e565024a92,BT1-73,機械ペット・熊,ユニット,C,次元の来訪者,黄,黄1,5,ミッドガン/機械/アニマル,6000,1000,1,,動物は学派に厳重に管理されており、ミッドガンにはいない為、機械ペットなるものが流行している。,小山内えのん,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/da5da4fd-3009-4a2d-9654-77e565024a92/C_unitBT1-073.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/da5da4fd-3009-4a2d-9654-77e565024a92/C_unitBT1-073.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/da5da4fd-3009-4a2d-9654-77e565024a92/C_unitBT1-073.png,2024-12-11T16:33:18.801Z,2025-03-28T18:09:28.265Z
6332934c-1195-4b80-bb45-066d6d37f14f,BT1-74,高機動型大型機兵,ユニット,R,次元の来訪者,黄,黄3,5,ミッドガン/トゥルーリア学派/機械,5000,1000,1,【登場時】コスト2以下の相手のユニット1体を手札に戻す。,学派の研究は非常に過激で事故等の犠牲者も後を絶たないが、その名誉の死による恩恵を享受している民たちは学派を批判できない。,オノダイサム,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/6332934c-1195-4b80-bb45-066d6d37f14f/R_unitBT1-074.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/6332934c-1195-4b80-bb45-066d6d37f14f/R_unitBT1-074.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/6332934c-1195-4b80-bb45-066d6d37f14f/R_unitBT1-074.png,2024-12-11T16:33:19.127Z,2025-03-28T18:09:28.265Z
c0e2fb25-68fd-4a83-b5ac-5b9c5e65344e,BT1-75,テンシュ,ユニット,RR,次元の来訪者,黄,黄1,5,セイドウ/テンシュ,5000,1000,1,【自分のターン終了時】このユニットが制圧中なら、コスト4以下の相手のユニット1体を手札に戻す。,セイドウの幹部。次元を超越する能力など様々な強力な術を行使できる。目的は不明だが「三種の神器」を強奪しこの世界にきた。,コメスケ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/c0e2fb25-68fd-4a83-b5ac-5b9c5e65344e/RR_unitBT1-075.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/c0e2fb25-68fd-4a83-b5ac-5b9c5e65344e/RR_unitBT1-075.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/c0e2fb25-68fd-4a83-b5ac-5b9c5e65344e/RR_unitBT1-075.png,2024-12-11T16:33:19.434Z,2025-03-28T18:09:28.265Z
096492ce-9bd6-46af-a3b2-725dff4dcb2d,BT1-75,テンシュ,ユニット,P-RR,次元の来訪者,黄,黄1,5,セイドウ/テンシュ,5000,1000,1,【自分のターン終了時】このユニットが制圧中なら、コスト4以下の相手のユニット1体を手札に戻す。,セイドウの幹部。次元を超越する能力など様々な強力な術を行使できる。目的は不明だが「三種の神器」を強奪しこの世界にきた。,村カルキ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/096492ce-9bd6-46af-a3b2-725dff4dcb2d/P_RR_unitBT1-075.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/096492ce-9bd6-46af-a3b2-725dff4dcb2d/P_RR_unitBT1-075.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/096492ce-9bd6-46af-a3b2-725dff4dcb2d/P_RR_unitBT1-075.png,2024-12-11T16:33:42.789Z,2025-03-28T18:09:28.265Z
5871b6aa-881b-4a09-b9c2-fdb1718dd353,BT1-76,イザナミ・試験機,ユニット,R,次元の来訪者,黄,黄4,6,ミッドガン/トゥルーリア学派/機械,9000,0,1,【相手のターン開始時】アクティブ状態の自分のレイキがないなら、このユニットを退場させる。,学派が開発したレイキを動力に駆動する対セイドウ用新型機兵試験機。,オノダイサム,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/5871b6aa-881b-4a09-b9c2-fdb1718dd353/R_unitBT1-076.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/5871b6aa-881b-4a09-b9c2-fdb1718dd353/R_unitBT1-076.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/5871b6aa-881b-4a09-b9c2-fdb1718dd353/R_unitBT1-076.png,2024-12-11T16:33:19.730Z,2025-03-28T18:09:28.265Z
dda31e34-e461-4c02-a550-d843ec23bdcd,BT1-77,セツナ,ユニット,SP-RRR,次元の来訪者,黄,黄3,6,セツナ/CNP,6000,2000,1,【登場時】自分のデッキの上から5枚オープンする。その中のイベントカード1枚を手札に加える。残りはデッキの下に戻す。 【自分のターン終了時】≪レイキ回復2≫（自分のレイキ2枚までをアクティブにする）,口数は少ないが思慮深く、本質を見抜く力を持つ白猫のセツナ。双子のトワの良き理解者でもある。,鹿助,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/dda31e34-e461-4c02-a550-d843ec23bdcd/SP_RRR_unitBT1-077.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/dda31e34-e461-4c02-a550-d843ec23bdcd/SP_RRR_unitBT1-077.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/dda31e34-e461-4c02-a550-d843ec23bdcd/SP_RRR_unitBT1-077.png,2024-12-11T16:33:49.666Z,2025-04-05T00:35:46.354Z
0234ac72-74c9-471e-a7c5-47744a9efc5b,BT1-77,セツナ,ユニット,RRR,次元の来訪者,黄,黄3,6,セツナ/CNP,6000,2000,1,【登場時】自分のデッキの上から5枚オープンする。その中のイベントカード1枚を手札に加える。残りはデッキの下に戻す。 【自分のターン終了時】≪レイキ回復2≫（自分のレイキ2枚までをアクティブにする）,口数は少ないが思慮深く、本質を見抜く力を持つ白猫のセツナ。双子のトワの良き理解者でもある。,モト,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/0234ac72-74c9-471e-a7c5-47744a9efc5b/RRR_unitBT1-077.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/0234ac72-74c9-471e-a7c5-47744a9efc5b/RRR_unitBT1-077.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/0234ac72-74c9-471e-a7c5-47744a9efc5b/RRR_unitBT1-077.png,2024-12-11T16:33:20.044Z,2025-03-28T18:09:28.265Z
a6182fc2-28f8-4c87-9ad1-f9a59b9f9db3,BT1-77,セツナ,ユニット,P-RRR,次元の来訪者,黄,黄3,6,セツナ/CNP,6000,2000,1,【登場時】自分のデッキの上から5枚オープンする。その中のイベントカード1枚を手札に加える。残りはデッキの下に戻す。 【自分のターン終了時】≪レイキ回復2≫（自分のレイキ2枚までをアクティブにする）,口数は少ないが思慮深く、本質を見抜く力を持つ白猫のセツナ。双子のトワの良き理解者でもある。,鹿助,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/a6182fc2-28f8-4c87-9ad1-f9a59b9f9db3/P_RRR_unitBT1-077.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/a6182fc2-28f8-4c87-9ad1-f9a59b9f9db3/P_RRR_unitBT1-077.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/a6182fc2-28f8-4c87-9ad1-f9a59b9f9db3/P_RRR_unitBT1-077.png,2024-12-11T16:33:43.105Z,2025-04-05T00:35:45.923Z
cbbe1a12-6939-4fff-9e2e-82e6ff90b231,BT1-78,トワ,ユニット,RRR,次元の来訪者,黄,黄4,8,トワ/CNP,8000,0,1,≪ゲージバーン≫（このユニットが減らしたゲージは破棄される） 【登場時】コスト6以下の相手のユニット1体を手札に戻す。,トワは、好奇心旺盛で行動的。失敗を恐れずに挑戦することで、仲間を勇気づける存在。,オノダイサム,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/cbbe1a12-6939-4fff-9e2e-82e6ff90b231/RRR_unitBT1-078.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/cbbe1a12-6939-4fff-9e2e-82e6ff90b231/RRR_unitBT1-078.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/cbbe1a12-6939-4fff-9e2e-82e6ff90b231/RRR_unitBT1-078.png,2024-12-11T16:33:20.351Z,2025-03-28T18:09:28.265Z
94f33bf4-e2a8-4551-9fb2-9d97e1d80b7d,BT1-78,トワ,ユニット,P-RRR,次元の来訪者,黄,黄4,8,トワ/CNP,8000,0,1,≪ゲージバーン≫（このユニットが減らしたゲージは破棄される） 【登場時】コスト6以下の相手のユニット1体を手札に戻す。,トワは、好奇心旺盛で行動的。失敗を恐れずに挑戦することで、仲間を勇気づける存在。,コメスケ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/94f33bf4-e2a8-4551-9fb2-9d97e1d80b7d/P_RRR_unitBT1-078.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/94f33bf4-e2a8-4551-9fb2-9d97e1d80b7d/P_RRR_unitBT1-078.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/94f33bf4-e2a8-4551-9fb2-9d97e1d80b7d/P_RRR_unitBT1-078.png,2024-12-11T16:33:43.410Z,2025-04-05T00:35:46.934Z
993b4359-3647-441a-86cf-b3c00272a092,BT1-78,トワ,ユニット,SP-RRR,次元の来訪者,黄,黄4,8,トワ/CNP,8000,0,1,≪ゲージバーン≫（このユニットが減らしたゲージは破棄される） 【登場時】コスト6以下の相手のユニット1体を手札に戻す。,トワは、好奇心旺盛で行動的。失敗を恐れずに挑戦することで、仲間を勇気づける存在。,コメスケ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/993b4359-3647-441a-86cf-b3c00272a092/SP_RRR_unitBT1-078.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/993b4359-3647-441a-86cf-b3c00272a092/SP_RRR_unitBT1-078.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/993b4359-3647-441a-86cf-b3c00272a092/SP_RRR_unitBT1-078.png,2024-12-11T16:33:49.974Z,2025-04-05T00:35:47.387Z
37f449a9-9217-4425-b638-148cc856ec5c,BT1-79,徹底抗戦,イベント,C,次元の来訪者,黄,黄1,1,,0,0,1,【コンバット】コスト3以下の相手のユニット1体を手札に戻す。,報道：「本日も我が軍はセイドウの撃退に成功！！我々の勝利は目前です！！」,流セイヤ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/37f449a9-9217-4425-b638-148cc856ec5c/C_eventBT1-079.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/37f449a9-9217-4425-b638-148cc856ec5c/C_eventBT1-079.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/37f449a9-9217-4425-b638-148cc856ec5c/C_eventBT1-079.png,2024-12-11T16:33:20.666Z,2025-03-28T18:09:28.265Z
c9f1bce6-ce58-4eb5-851b-029b87ea1128,BT1-80,レイキの研究,イベント,C,次元の来訪者,黄,黄1,1,,0,0,1,【メイン】このターン終了時、≪レイキ回復3≫（自分のレイキ3枚までをアクティブにする）。,「何度みても驚嘆するよ…こんなにも超常的で優れたエネルギーがあるなんて…」,小山内えのん,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/c9f1bce6-ce58-4eb5-851b-029b87ea1128/C_eventBT1-080.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/c9f1bce6-ce58-4eb5-851b-029b87ea1128/C_eventBT1-080.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/c9f1bce6-ce58-4eb5-851b-029b87ea1128/C_eventBT1-080.png,2024-12-11T16:33:20.975Z,2025-03-28T18:09:28.265Z
3d7a55f2-2e25-4507-b2a2-43204628afab,BT1-81,裏取引,イベント,C,次元の来訪者,黄,黄1,2,,0,0,1,【コンバット】お互いは≪1ドロー≫（デッキからカードを1枚引く）。その後、相手の助太刀1枚をデッキの上に戻す。,「助かるよ」,流セイヤ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/3d7a55f2-2e25-4507-b2a2-43204628afab/C_eventBT1-081.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/3d7a55f2-2e25-4507-b2a2-43204628afab/C_eventBT1-081.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/3d7a55f2-2e25-4507-b2a2-43204628afab/C_eventBT1-081.png,2024-12-11T16:33:21.279Z,2025-03-28T18:09:28.265Z
389294a3-83f2-4209-9aa8-a050cced9ed5,BT1-82,到着！ミッドガン！,イベント,R,次元の来訪者,黄,黄1,2,,0,0,1,【メイン】【コンバット】自分のデッキの上から5枚オープンする。その中のユニットカード1枚を手札に加える。残りはデッキの下に戻す。,発展と研究の都市ミッドガン。セイドウが侵略を試みているものの、強力な「機兵」たちによって戦況は好調らしい。,モト,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/389294a3-83f2-4209-9aa8-a050cced9ed5/R_eventBT1-082.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/389294a3-83f2-4209-9aa8-a050cced9ed5/R_eventBT1-082.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/389294a3-83f2-4209-9aa8-a050cced9ed5/R_eventBT1-082.png,2024-12-11T16:33:21.580Z,2025-03-28T18:09:28.265Z
ffad2ecd-4dd0-4690-900a-06375a90cef2,BT1-83,怪しい？協力依頼,イベント,C,次元の来訪者,黄,黄1,3,,0,0,1,【メイン】【コンバット】自分のデッキの上から5枚オープンする。その中のイベントカード1枚とサポーターカード1枚を手札に加える。残りはデッキの下に戻す。,謎の少女はトワ達を路地裏へと連れ込んだ。「ねぇ貴方たち、ここの人じゃないよね？『私たち』に協力してくれないかな？」,流セイヤ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/ffad2ecd-4dd0-4690-900a-06375a90cef2/C_eventBT1-083.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/ffad2ecd-4dd0-4690-900a-06375a90cef2/C_eventBT1-083.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/ffad2ecd-4dd0-4690-900a-06375a90cef2/C_eventBT1-083.png,2024-12-11T16:33:21.885Z,2025-03-28T18:09:28.265Z
ffa5527b-4ab8-4a03-9173-00ed71d18871,BT1-84,情報の吟味,イベント,R,次元の来訪者,黄,黄1,3,,0,0,1,【メイン】ターン終了まで、次に自分の手札から、ユニットカードを登場させるとき、支払う無色コスト-4。,「協力するならかくまってあげるよ。協力しないなら保安部に突き出すだけだけど」ほかに選択肢はないようだ。,流セイヤ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/ffa5527b-4ab8-4a03-9173-00ed71d18871/R_eventBT1-084.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/ffa5527b-4ab8-4a03-9173-00ed71d18871/R_eventBT1-084.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/ffa5527b-4ab8-4a03-9173-00ed71d18871/R_eventBT1-084.png,2024-12-11T16:33:22.203Z,2025-03-28T18:09:28.265Z
69990f32-ff2d-4f55-8092-f50fdd3d5c4f,BT1-85,奥義:テンシュの呪詛,イベント,R,次元の来訪者,黄,黄2,4,,0,0,1,特徴に「セイドウ」を持つ自分のユニットがいる間、自分の手札から、このカードを使用するとき、支払う無色コスト-2。 【メイン】コスト5以下の相手のユニット1体を手札に戻す。,「ひれ伏せ」,小山内えのん,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/69990f32-ff2d-4f55-8092-f50fdd3d5c4f/R_eventBT1-085.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/69990f32-ff2d-4f55-8092-f50fdd3d5c4f/R_eventBT1-085.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/69990f32-ff2d-4f55-8092-f50fdd3d5c4f/R_eventBT1-085.png,2024-12-11T16:33:22.518Z,2025-03-28T18:09:28.265Z
e82cd1bb-a4a9-4875-9c57-0a4de76a8f93,BT1-86,奥義:トワとセツナの未来視,イベント,RR,次元の来訪者,黄,黄2,5,,0,0,1,特徴に「トワ」/「セツナ」を持つ自分のユニットがアタックしている間、自分の手札から、このカードを使用するとき、支払う無色コスト-2。 【メイン】【コンバット】自分の手札1枚を自分のユニットが制圧している拠点のゲージの上に置く。,トワとセツナの未来を見通す力。 その目には何が映るのか。,株式会社アイラボ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/e82cd1bb-a4a9-4875-9c57-0a4de76a8f93/RR_eventBT1-086.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/e82cd1bb-a4a9-4875-9c57-0a4de76a8f93/RR_eventBT1-086.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/e82cd1bb-a4a9-4875-9c57-0a4de76a8f93/RR_eventBT1-086.png,2024-12-11T16:33:22.821Z,2025-03-28T18:09:28.265Z
63519cf7-8505-489c-9d89-73434035d159,BT1-86,奥義:トワとセツナの未来視,イベント,P-RR,次元の来訪者,黄,黄2,5,,0,0,1,特徴に「トワ」/「セツナ」を持つ自分のユニットがアタックしている間、自分の手札から、このカードを使用するとき、支払う無色コスト-2。 【メイン】【コンバット】自分の手札1枚を自分のユニットが制圧している拠点のゲージの上に置く。,トワとセツナの未来を見通す力。 その目には何が映るのか。,志月,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/63519cf7-8505-489c-9d89-73434035d159/P_RR_eventBT1-086.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/63519cf7-8505-489c-9d89-73434035d159/P_RR_eventBT1-086.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/63519cf7-8505-489c-9d89-73434035d159/P_RR_eventBT1-086.png,2024-12-11T16:33:43.713Z,2025-03-28T18:09:28.265Z
a94f2d34-88a1-4905-b783-f782163784f9,BT1-87,謎の少女,サポーター,RR,次元の来訪者,黄,黄2,2,ミッドガン/反学派/人間,0,0,1,【メイン】このサポーターをレストすることで、ターン終了まで、次に自分の手札から、イベントカードを使用するとき、支払う無色コスト-1。,トワとセツナに接触してきた謎の少女。異種族間コミュニケーション用翻訳機を持っており、それによりトワたちに協力を強制した。,コメスケ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/a94f2d34-88a1-4905-b783-f782163784f9/RR_supportBT1-087.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/a94f2d34-88a1-4905-b783-f782163784f9/RR_supportBT1-087.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/a94f2d34-88a1-4905-b783-f782163784f9/RR_supportBT1-087.png,2024-12-11T16:33:23.128Z,2025-03-28T18:09:28.265Z
a993bba2-c831-4f2f-9a5e-88695650888f,BT1-87,謎の少女,サポーター,P-RR,次元の来訪者,黄,黄2,2,ミッドガン/反学派/人間,0,0,1,【メイン】このサポーターをレストすることで、ターン終了まで、次に自分の手札から、イベントカードを使用するとき、支払う無色コスト-1。,トワとセツナに接触してきた謎の少女。異種族間コミュニケーション用翻訳機を持っており、それによりトワたちに協力を強制した。,山田,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/a993bba2-c831-4f2f-9a5e-88695650888f/P_RR_supportBT1-087.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/a993bba2-c831-4f2f-9a5e-88695650888f/P_RR_supportBT1-087.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/a993bba2-c831-4f2f-9a5e-88695650888f/P_RR_supportBT1-087.png,2024-12-11T16:33:44.021Z,2025-03-28T18:09:28.265Z
213f7b6e-3a55-4981-b595-6b17c799e5bf,BT1-88,保安部部長 ヘルナ　,サポーター,R,次元の来訪者,黄,黄3,5,ミッドガン/トゥルーリア学派/人間,0,0,1,【登場時】自分の手札から、黄のコスト4以下のイベントカード1枚をコストを支払わずに使用できる。 【自分のターン終了時】このサポーターをレストすることで、≪レイキ回復1≫（自分のレイキ1枚をアクティブにする）。,保安部は学派が持つ事実上の「警察兼軍隊」。ミッドガン内にレイキの反応が発生した事を確認し、トワたちを捜索している。,モト,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/213f7b6e-3a55-4981-b595-6b17c799e5bf/R_supportBT1-088.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/213f7b6e-3a55-4981-b595-6b17c799e5bf/R_supportBT1-088.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/213f7b6e-3a55-4981-b595-6b17c799e5bf/R_supportBT1-088.png,2024-12-11T16:33:23.445Z,2025-03-28T18:09:28.265Z
1b013cde-4337-4f09-a930-17c6fa8e910b,BT1-89,オロチ,ユニット,C,次元の来訪者,緑,緑1,2,オロチ/CNP,2000,2000,1,,プロローグ⑦:このホールの先に神器を奪った犯人達がいるのであろうという確信を持ちCNPたちはゲートに飛び込んだ。,流セイヤ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/1b013cde-4337-4f09-a930-17c6fa8e910b/C_unitBT1-089.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/1b013cde-4337-4f09-a930-17c6fa8e910b/C_unitBT1-089.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/1b013cde-4337-4f09-a930-17c6fa8e910b/C_unitBT1-089.png,2024-12-11T16:33:23.765Z,2025-03-28T18:09:28.265Z
fe51e334-18e3-49ed-b063-9e732a331ffb,BT1-90,ヤーマ,ユニット,C,次元の来訪者,緑,緑1,2,ヤーマ/CNP,3000,1000,1,,プロローグ⑧:ホールを超えたCNPたちの目の前に広がったのは、まだ見ぬ新天地。彼らの冒険はここから始まる。,コメスケ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/fe51e334-18e3-49ed-b063-9e732a331ffb/C_unitBT1-090.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/fe51e334-18e3-49ed-b063-9e732a331ffb/C_unitBT1-090.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/fe51e334-18e3-49ed-b063-9e732a331ffb/C_unitBT1-090.png,2024-12-11T16:33:24.068Z,2025-03-28T18:09:28.265Z
